arm,uid,question_key,group,seed,event_index,source_id,source,cached_accepted_len,valid_k,fresh_greedy_al,fresh_first_token_nll,fresh_first_token_rank,completion_offset
chain,85_t1,mt_bench:85,mt_bench,42,31,1,P1,9,8,3,0.26296761631965637,1,86
chain,85_t1,mt_bench:85,mt_bench,42,32,1,P1,3,8,3,1.1866925954818726,1,95
chain,85_t1,mt_bench:85,mt_bench,42,33,1,P1,1,8,1,7.392862319946289,99,98
chain,85_t1,mt_bench:85,mt_bench,42,34,0,Miss (fresh JIT),2,8,2,0.00031931069679558277,1,99
chain,85_t1,mt_bench:85,mt_bench,42,35,0,Miss (fresh JIT),1,8,1,6.621667385101318,5,101
chain,85_t1,mt_bench:85,mt_bench,42,36,0,Miss (fresh JIT),8,8,1,1.0790882110595703,2,102
chain,85_t1,mt_bench:85,mt_bench,42,37,0,Miss (fresh JIT),3,8,4,0.1986915022134781,1,110
chain,85_t1,mt_bench:85,mt_bench,42,38,1,P1,1,8,1,6.180107116699219,31,113
chain,85_t1,mt_bench:85,mt_bench,42,39,0,Miss (fresh JIT),9,8,2,0.088544562458992,1,114
chain,85_t1,mt_bench:85,mt_bench,42,40,2,P2,1,8,1,2.6125354766845703,2,123
chain,85_t1,mt_bench:85,mt_bench,42,41,1,P1,9,8,1,1.1569222211837769,2,124
chain,85_t1,mt_bench:85,mt_bench,42,42,1,P1,2,8,2,0.018195616081357002,1,133
chain,85_t1,mt_bench:85,mt_bench,42,43,2,P2,2,8,2,0.1622016578912735,1,135
chain,85_t1,mt_bench:85,mt_bench,42,44,1,P1,3,8,3,0.15224789083003998,1,137
chain,85_t1,mt_bench:85,mt_bench,42,45,1,P1,3,8,3,0.5879675149917603,1,140
chain,85_t1,mt_bench:85,mt_bench,42,46,1,P1,6,8,1,4.244442462921143,6,143
chain,85_t1,mt_bench:85,mt_bench,42,47,1,P1,2,8,2,0.024717826396226883,1,149
chain,85_t1,mt_bench:85,mt_bench,42,48,1,P1,1,8,1,2.2585372924804688,2,151
chain,85_t1,mt_bench:85,mt_bench,42,49,1,P1,1,8,1,3.697763204574585,8,152
chain,85_t1,mt_bench:85,mt_bench,42,50,0,Miss (fresh JIT),2,8,2,0.7222529649734497,1,153
chain,85_t1,mt_bench:85,mt_bench,42,51,0,Miss (fresh JIT),1,8,1,1.6989657878875732,2,155
chain,85_t1,mt_bench:85,mt_bench,42,52,1,P1,5,8,1,3.945420026779175,12,156
chain,85_t1,mt_bench:85,mt_bench,42,53,0,Miss (fresh JIT),2,8,1,3.7816109657287598,8,161
chain,85_t1,mt_bench:85,mt_bench,42,54,0,Miss (fresh JIT),1,8,1,2.300321102142334,3,163
chain,85_t1,mt_bench:85,mt_bench,42,55,1,P1,2,8,1,1.6266095638275146,2,164
chain,85_t1,mt_bench:85,mt_bench,42,56,0,Miss (fresh JIT),4,8,1,2.580918788909912,5,166
chain,85_t1,mt_bench:85,mt_bench,42,57,2,P2,4,8,7,0.008746173232793808,1,170
chain,85_t1,mt_bench:85,mt_bench,42,58,1,P1,3,8,3,0.32956475019454956,1,174
chain,85_t1,mt_bench:85,mt_bench,42,59,1,P1,3,8,3,0.7194346189498901,1,177
chain,85_t1,mt_bench:85,mt_bench,42,60,1,P1,3,8,3,0.13325561583042145,1,180
chain,85_t1,mt_bench:85,mt_bench,42,61,2,P2,1,8,1,5.58223295211792,11,183
chain,85_t1,mt_bench:85,mt_bench,42,62,2,P2,3,8,1,1.5712940692901611,2,184
chain,85_t1,mt_bench:85,mt_bench,42,63,2,P2,1,8,1,5.1710991859436035,2,187
chain,85_t1,mt_bench:85,mt_bench,42,64,1,P1,3,8,3,0.28109270334243774,1,188
chain,85_t1,mt_bench:85,mt_bench,42,65,1,P1,4,8,4,0.05173977091908455,1,191
chain,85_t1,mt_bench:85,mt_bench,42,66,1,P1,3,8,2,0.027288561686873436,1,195
chain,85_t1,mt_bench:85,mt_bench,42,67,1,P1,1,8,1,5.036194801330566,3,198
chain,85_t1,mt_bench:85,mt_bench,42,68,1,P1,2,8,2,0.5634196996688843,1,199
chain,85_t1,mt_bench:85,mt_bench,42,69,2,P2,4,8,4,0.4066055417060852,1,201
chain,85_t1,mt_bench:85,mt_bench,42,70,1,P1,3,8,3,0.022077733650803566,1,205
chain,85_t1,mt_bench:85,mt_bench,42,71,2,P2,6,8,5,0.0042238314636051655,1,208
chain,85_t1,mt_bench:85,mt_bench,42,72,2,P2,9,8,3,0.005388260819017887,1,214
chain,85_t1,mt_bench:85,mt_bench,42,73,1,P1,3,8,1,1.5785192251205444,2,223
chain,85_t1,mt_bench:85,mt_bench,42,74,1,P1,6,8,5,0.03910891339182854,1,226
chain,85_t1,mt_bench:85,mt_bench,42,75,1,P1,5,8,2,0.8588423728942871,1,232
chain,85_t1,mt_bench:85,mt_bench,42,76,1,P1,9,8,8,0.1600119173526764,1,237
chain,85_t1,mt_bench:85,mt_bench,42,77,1,P1,8,8,8,0.0005203323671594262,1,246
chain,85_t1,mt_bench:85,mt_bench,42,78,0,Miss (fresh JIT),2,8,2,0.17156361043453217,1,254
chain,85_t1,mt_bench:85,mt_bench,42,79,1,P1,5,8,1,2.6485848426818848,4,256
chain,85_t1,mt_bench:85,mt_bench,42,80,0,Miss (fresh JIT),5,8,4,0.2468382567167282,1,261
chain,85_t1,mt_bench:85,mt_bench,42,81,1,P1,9,8,6,0.00499833095818758,1,266
chain,85_t1,mt_bench:85,mt_bench,42,82,2,P2,2,8,2,0.2613535523414612,1,275
chain,85_t1,mt_bench:85,mt_bench,42,83,2,P2,9,8,9,0.03717391565442085,1,277
chain,85_t1,mt_bench:85,mt_bench,42,84,2,P2,4,8,4,0.040580570697784424,1,286
chain,85_t1,mt_bench:85,mt_bench,42,85,2,P2,9,8,9,0.30079445242881775,1,290
chain,85_t1,mt_bench:85,mt_bench,42,86,1,P1,9,8,9,0.01208401471376419,1,299
chain,85_t1,mt_bench:85,mt_bench,42,87,1,P1,8,8,2,0.18232795596122742,1,308
chain,85_t1,mt_bench:85,mt_bench,42,88,0,Miss (fresh JIT),1,8,1,2.3111953735351562,4,316
chain,85_t1,mt_bench:85,mt_bench,42,89,2,P2,1,8,1,1.8043067455291748,2,317
chain,85_t1,mt_bench:85,mt_bench,42,90,1,P1,5,8,5,1.8358061424805783e-05,1,318
chain,85_t1,mt_bench:85,mt_bench,42,91,1,P1,7,8,1,3.6772098541259766,4,323
chain,85_t1,mt_bench:85,mt_bench,42,92,2,P2,3,8,3,0.5299137234687805,1,330
chain,85_t1,mt_bench:85,mt_bench,42,93,2,P2,1,8,1,1.999826431274414,2,333
chain,85_t1,mt_bench:85,mt_bench,42,94,1,P1,1,8,1,1.0804167985916138,2,334
chain,85_t1,mt_bench:85,mt_bench,42,95,1,P1,7,8,4,0.37451332807540894,1,335
chain,85_t1,mt_bench:85,mt_bench,42,96,1,P1,1,8,1,4.82250452041626,15,342
chain,85_t1,mt_bench:85,mt_bench,42,97,2,P2,1,8,1,1.5212922096252441,3,343
chain,85_t1,mt_bench:85,mt_bench,42,98,1,P1,6,8,6,0.5632883310317993,1,344
chain,85_t1,mt_bench:85,mt_bench,42,99,0,Miss (fresh JIT),1,8,1,2.279963254928589,3,350
chain,85_t1,mt_bench:85,mt_bench,42,100,1,P1,4,8,4,0.05324734002351761,1,351
chain,85_t1,mt_bench:85,mt_bench,42,101,2,P2,3,8,3,0.9107263088226318,1,355
chain,85_t1,mt_bench:85,mt_bench,42,102,1,P1,9,8,1,1.6036145687103271,2,358
chain,85_t1,mt_bench:85,mt_bench,42,103,1,P1,2,8,2,0.01682097464799881,1,367
chain,85_t1,mt_bench:85,mt_bench,42,104,1,P1,1,8,1,1.9191464185714722,3,369
chain,85_t1,mt_bench:85,mt_bench,42,105,1,P1,3,8,2,1.5735502529423684e-05,1,370
chain,85_t1,mt_bench:85,mt_bench,42,106,0,Miss (fresh JIT),5,8,2,0.6703226566314697,1,373
chain,85_t1,mt_bench:85,mt_bench,42,107,0,Miss (fresh JIT),1,8,1,3.8634982109069824,7,378
chain,85_t1,mt_bench:85,mt_bench,42,108,2,P2,1,8,1,2.0664515495300293,3,379
chain,85_t1,mt_bench:85,mt_bench,42,109,1,P1,2,8,1,2.787283420562744,3,380
chain,85_t1,mt_bench:85,mt_bench,42,110,1,P1,9,8,1,1.7021249532699585,3,382
chain,85_t1,mt_bench:85,mt_bench,42,111,1,P1,1,8,1,4.035424709320068,3,391
chain,85_t1,mt_bench:85,mt_bench,42,112,1,P1,2,8,2,0.5432100892066956,1,392
chain,85_t1,mt_bench:85,mt_bench,42,113,0,Miss (fresh JIT),3,8,2,1.9073304429184645e-05,1,394
chain,85_t1,mt_bench:85,mt_bench,42,114,2,P2,1,8,1,5.7740325927734375,4,397
chain,85_t1,mt_bench:85,mt_bench,42,115,2,P2,2,8,2,0.004177890717983246,1,398
chain,85_t1,mt_bench:85,mt_bench,42,116,1,P1,2,8,2,0.8402398824691772,1,400
chain,85_t1,mt_bench:85,mt_bench,42,117,1,P1,3,8,9,0.9142637252807617,1,402
chain,85_t1,mt_bench:85,mt_bench,42,118,1,P1,7,8,7,0.003594011999666691,1,405
chain,85_t1,mt_bench:85,mt_bench,42,119,1,P1,2,8,2,1.2118169069290161,1,412
chain,85_t1,mt_bench:85,mt_bench,42,120,1,P1,2,8,1,2.321141242980957,4,414
chain,85_t1,mt_bench:85,mt_bench,42,121,1,P1,1,8,1,3.528095006942749,4,416
chain,85_t1,mt_bench:85,mt_bench,42,122,1,P1,2,8,2,0.21659405529499054,1,417
chain,85_t1,mt_bench:85,mt_bench,42,123,2,P2,4,8,1,2.787137985229492,6,419
chain,85_t1,mt_bench:85,mt_bench,42,124,1,P1,6,8,2,1.2919607162475586,1,423
chain,85_t1,mt_bench:85,mt_bench,42,125,2,P2,2,8,2,0.2755597233772278,1,429
chain,85_t1,mt_bench:85,mt_bench,42,126,1,P1,2,8,2,0.8867767453193665,1,431
chain,85_t1,mt_bench:85,mt_bench,42,127,1,P1,3,8,3,1.4178088903427124,1,433
chain,85_t1,mt_bench:85,mt_bench,42,128,1,P1,4,8,4,0.18671917915344238,1,436
chain,85_t1,mt_bench:85,mt_bench,42,129,1,P1,6,8,1,1.2293486595153809,2,440
chain,85_t1,mt_bench:85,mt_bench,42,130,2,P2,1,8,1,3.466057300567627,8,446
chain,85_t1,mt_bench:85,mt_bench,42,131,0,Miss (fresh JIT),2,8,2,0.00024577934527769685,1,447
chain,85_t1,mt_bench:85,mt_bench,42,132,1,P1,3,8,1,2.228395938873291,3,449
chain,85_t1,mt_bench:85,mt_bench,42,133,0,Miss (fresh JIT),2,8,5,0.20464250445365906,1,452
chain,85_t1,mt_bench:85,mt_bench,42,134,1,P1,3,8,3,0.2013823390007019,1,454
chain,85_t1,mt_bench:85,mt_bench,42,135,2,P2,1,8,1,4.529526233673096,8,457
chain,85_t1,mt_bench:85,mt_bench,42,136,0,Miss (fresh JIT),3,8,3,1.029326319694519,1,458
chain,85_t1,mt_bench:85,mt_bench,42,137,2,P2,1,8,1,3.667410135269165,5,461
chain,85_t1,mt_bench:85,mt_bench,42,138,2,P2,2,8,2,0.016555199399590492,1,462
chain,85_t1,mt_bench:85,mt_bench,42,139,1,P1,2,8,2,0.4754350185394287,1,464
chain,85_t1,mt_bench:85,mt_bench,42,140,1,P1,9,8,7,0.2329513281583786,1,466
chain,85_t1,mt_bench:85,mt_bench,42,141,1,P1,2,8,2,0.42726704478263855,1,475
chain,85_t1,mt_bench:85,mt_bench,42,142,2,P2,7,8,5,0.09206254780292511,1,477
chain,85_t1,mt_bench:85,mt_bench,42,143,1,P1,4,8,2,0.020733293145895004,1,484
chain,85_t1,mt_bench:85,mt_bench,42,144,1,P1,4,8,4,0.02531786449253559,1,488
chain,85_t1,mt_bench:85,mt_bench,42,145,0,Miss (fresh JIT),5,8,1,1.5902736186981201,2,492
chain,85_t1,mt_bench:85,mt_bench,42,146,1,P1,1,8,1,2.1891322135925293,3,497
chain,85_t1,mt_bench:85,mt_bench,42,147,1,P1,2,8,1,2.112717866897583,3,498
chain,85_t1,mt_bench:85,mt_bench,42,148,1,P1,2,8,1,0.9932389855384827,2,500
chain,85_t1,mt_bench:85,mt_bench,42,149,1,P1,1,8,1,3.323002338409424,4,502
chain,85_t1,mt_bench:85,mt_bench,42,150,1,P1,1,8,1,2.858401298522949,4,503
chain,85_t1,mt_bench:85,mt_bench,42,151,1,P1,7,8,3,0.07691880315542221,1,504
chain,86_t0,mt_bench:86,mt_bench,42,0,0,Miss (fresh JIT),1,8,1,6.343410968780518,32,1
chain,86_t0,mt_bench:86,mt_bench,42,1,0,Miss (fresh JIT),3,8,1,1.96287202835083,2,2
chain,86_t0,mt_bench:86,mt_bench,42,2,0,Miss (fresh JIT),2,8,2,0.06032748147845268,1,5
chain,86_t0,mt_bench:86,mt_bench,42,3,2,P2,1,8,1,5.939278602600098,65,7
chain,86_t0,mt_bench:86,mt_bench,42,4,2,P2,3,8,4,0.2150903344154358,1,8
chain,86_t0,mt_bench:86,mt_bench,42,5,1,P1,1,8,1,5.025486469268799,6,11
chain,86_t0,mt_bench:86,mt_bench,42,6,0,Miss (fresh JIT),1,8,1,5.567768573760986,15,12
chain,86_t0,mt_bench:86,mt_bench,42,7,2,P2,6,8,1,2.1915271282196045,3,13
chain,86_t0,mt_bench:86,mt_bench,42,8,1,P1,1,8,1,1.889223575592041,2,19
chain,86_t0,mt_bench:86,mt_bench,42,9,1,P1,3,8,3,0.030123412609100342,1,20
chain,86_t0,mt_bench:86,mt_bench,42,10,1,P1,5,8,3,1.109605073928833,1,23
chain,86_t0,mt_bench:86,mt_bench,42,11,0,Miss (fresh JIT),3,8,5,0.006263625808060169,1,28
chain,86_t0,mt_bench:86,mt_bench,42,12,1,P1,1,8,2,0.6903170347213745,1,31
chain,86_t0,mt_bench:86,mt_bench,42,13,1,P1,1,8,1,6.261486530303955,8,32
chain,86_t0,mt_bench:86,mt_bench,42,14,0,Miss (fresh JIT),7,8,7,0.09410621970891953,1,33
chain,86_t0,mt_bench:86,mt_bench,42,15,2,P2,1,8,3,0.40593427419662476,1,40
chain,86_t0,mt_bench:86,mt_bench,42,16,1,P1,4,8,2,0.31410932540893555,1,41
chain,86_t0,mt_bench:86,mt_bench,42,17,1,P1,2,8,1,1.5676853656768799,2,45
chain,86_t0,mt_bench:86,mt_bench,42,18,1,P1,3,8,1,2.531675100326538,4,47
chain,86_t0,mt_bench:86,mt_bench,42,19,1,P1,4,8,4,0.3377420902252197,1,50
chain,86_t0,mt_bench:86,mt_bench,42,20,1,P1,5,8,1,2.9117512702941895,5,54
chain,86_t0,mt_bench:86,mt_bench,42,21,0,Miss (fresh JIT),6,8,9,0.0176186952739954,1,59
chain,86_t0,mt_bench:86,mt_bench,42,22,1,P1,9,8,9,1.3317139148712158,1,65
chain,86_t0,mt_bench:86,mt_bench,42,23,0,Miss (fresh JIT),9,8,2,0.20068122446537018,1,74
chain,86_t0,mt_bench:86,mt_bench,42,24,1,P1,1,8,1,2.1159138679504395,3,83
chain,86_t0,mt_bench:86,mt_bench,42,25,1,P1,3,8,3,0.031474240124225616,1,84
chain,86_t0,mt_bench:86,mt_bench,42,26,1,P1,9,8,6,0.3792728781700134,1,87
chain,86_t0,mt_bench:86,mt_bench,42,27,1,P1,4,8,2,0.19456562399864197,1,96
chain,86_t0,mt_bench:86,mt_bench,42,28,0,Miss (fresh JIT),7,8,7,0.39073026180267334,1,100
chain,86_t0,mt_bench:86,mt_bench,42,29,1,P1,7,8,7,1.5667649507522583,1,107
chain,86_t0,mt_bench:86,mt_bench,42,30,2,P2,9,8,1,2.9377028942108154,6,114
chain,86_t0,mt_bench:86,mt_bench,42,31,1,P1,2,8,2,0.6338495016098022,1,123
chain,86_t0,mt_bench:86,mt_bench,42,32,0,Miss (fresh JIT),7,8,1,2.1582727432250977,2,125
chain,86_t0,mt_bench:86,mt_bench,42,33,1,P1,1,8,1,7.3280253410339355,75,132
chain,86_t0,mt_bench:86,mt_bench,42,34,0,Miss (fresh JIT),9,8,6,0.0111461840569973,1,133
chain,86_t0,mt_bench:86,mt_bench,42,35,1,P1,1,8,2,0.7614949345588684,1,142
chain,86_t0,mt_bench:86,mt_bench,42,36,1,P1,6,8,1,3.3641915321350098,9,143
chain,86_t0,mt_bench:86,mt_bench,42,37,0,Miss (fresh JIT),5,8,3,0.001779640675522387,1,149
chain,86_t0,mt_bench:86,mt_bench,42,38,1,P1,3,8,1,0.79542076587677,2,154
chain,86_t0,mt_bench:86,mt_bench,42,39,1,P1,9,8,3,0.5468854904174805,1,157
chain,86_t0,mt_bench:86,mt_bench,42,40,1,P1,3,8,1,1.8152786493301392,3,166
chain,86_t0,mt_bench:86,mt_bench,42,41,1,P1,2,8,6,0.7669496536254883,1,169
chain,86_t0,mt_bench:86,mt_bench,42,42,1,P1,4,8,4,0.027038201689720154,1,171
chain,86_t0,mt_bench:86,mt_bench,42,43,1,P1,9,8,3,0.000661631056573242,1,175
chain,86_t0,mt_bench:86,mt_bench,42,44,0,Miss (fresh JIT),3,8,3,0.02157328464090824,1,184
chain,86_t0,mt_bench:86,mt_bench,42,45,0,Miss (fresh JIT),3,8,2,0.6848668456077576,1,187
chain,86_t0,mt_bench:86,mt_bench,42,46,1,P1,1,8,1,2.390439033508301,3,190
chain,86_t0,mt_bench:86,mt_bench,42,47,1,P1,1,8,1,2.3476901054382324,4,191
chain,86_t0,mt_bench:86,mt_bench,42,48,1,P1,1,8,1,2.0403940677642822,3,192
chain,86_t0,mt_bench:86,mt_bench,42,49,1,P1,2,8,2,0.0001802282058633864,1,193
chain,86_t0,mt_bench:86,mt_bench,42,50,1,P1,1,8,1,4.9747843742370605,17,195
chain,86_t0,mt_bench:86,mt_bench,42,51,2,P2,3,8,3,0.34486931562423706,1,196
chain,86_t0,mt_bench:86,mt_bench,42,52,2,P2,1,8,1,4.645322799682617,7,199
chain,86_t0,mt_bench:86,mt_bench,42,53,2,P2,8,8,4,0.06039346754550934,1,200
chain,86_t0,mt_bench:86,mt_bench,42,54,1,P1,1,8,1,6.017398834228516,24,208
chain,86_t0,mt_bench:86,mt_bench,42,55,0,Miss (fresh JIT),2,8,5,0.046969328075647354,1,209
chain,86_t0,mt_bench:86,mt_bench,42,56,1,P1,7,8,3,1.458162784576416,1,211
chain,86_t0,mt_bench:86,mt_bench,42,57,1,P1,6,8,6,1.1558507680892944,1,218
chain,86_t0,mt_bench:86,mt_bench,42,58,0,Miss (fresh JIT),2,8,2,1.7084182500839233,1,224
chain,86_t0,mt_bench:86,mt_bench,42,59,1,P1,5,8,4,0.04532603546977043,1,226
chain,86_t0,mt_bench:86,mt_bench,42,60,2,P2,4,8,4,0.547080934047699,1,231
chain,86_t0,mt_bench:86,mt_bench,42,61,2,P2,5,8,4,0.46102672815322876,1,235
chain,86_t0,mt_bench:86,mt_bench,42,62,1,P1,1,8,1,3.0292253494262695,6,240
chain,86_t0,mt_bench:86,mt_bench,42,63,0,Miss (fresh JIT),6,8,7,0.0011481605470180511,1,241
chain,86_t0,mt_bench:86,mt_bench,42,64,1,P1,1,8,1,2.555494546890259,3,247
chain,86_t0,mt_bench:86,mt_bench,42,65,1,P1,1,8,1,1.3802353143692017,2,248
chain,86_t0,mt_bench:86,mt_bench,42,66,1,P1,9,8,1,2.0996131896972656,4,249
chain,86_t0,mt_bench:86,mt_bench,42,67,1,P1,2,8,9,0.8390489816665649,1,258
chain,86_t0,mt_bench:86,mt_bench,42,68,1,P1,9,8,9,0.4664265513420105,1,260
chain,86_t0,mt_bench:86,mt_bench,42,69,1,P1,4,8,2,0.005378300789743662,1,269
chain,86_t0,mt_bench:86,mt_bench,42,70,1,P1,4,8,4,0.00043025295599363744,1,273
chain,86_t0,mt_bench:86,mt_bench,42,71,1,P1,2,8,2,0.2477196753025055,1,277
chain,86_t0,mt_bench:86,mt_bench,42,72,0,Miss (fresh JIT),3,8,1,2.5277652740478516,3,279
chain,86_t0,mt_bench:86,mt_bench,42,73,1,P1,4,8,4,1.0352582931518555,1,282
chain,86_t0,mt_bench:86,mt_bench,42,74,2,P2,3,8,5,0.06004069000482559,1,286
chain,86_t0,mt_bench:86,mt_bench,42,75,1,P1,1,8,2,1.4793320894241333,1,289
chain,86_t0,mt_bench:86,mt_bench,42,76,1,P1,2,8,1,2.8149123191833496,4,290
chain,86_t0,mt_bench:86,mt_bench,42,77,2,P2,9,8,2,0.0022984533570706844,1,292
chain,86_t0,mt_bench:86,mt_bench,42,78,1,P1,2,8,2,0.8195367455482483,1,301
chain,86_t0,mt_bench:86,mt_bench,42,79,1,P1,2,8,2,0.08353336900472641,1,303
chain,86_t0,mt_bench:86,mt_bench,42,80,1,P1,9,8,2,0.47287285327911377,1,305
chain,86_t0,mt_bench:86,mt_bench,42,81,1,P1,1,8,2,0.8019733428955078,1,314
chain,86_t0,mt_bench:86,mt_bench,42,82,1,P1,1,8,1,6.70580530166626,30,315
chain,86_t0,mt_bench:86,mt_bench,42,83,0,Miss (fresh JIT),6,8,6,0.0033705588430166245,1,316
chain,86_t0,mt_bench:86,mt_bench,42,84,1,P1,2,8,2,0.0004440752090886235,1,322
chain,86_t0,mt_bench:86,mt_bench,42,85,1,P1,3,8,3,7.807903602952138e-05,1,324
chain,86_t0,mt_bench:86,mt_bench,42,86,1,P1,9,8,5,0.07326240092515945,1,327
chain,86_t0,mt_bench:86,mt_bench,42,87,1,P1,1,8,2,0.5996608734130859,1,336
chain,86_t0,mt_bench:86,mt_bench,42,88,1,P1,1,8,1,2.406567096710205,4,337
chain,86_t0,mt_bench:86,mt_bench,42,89,1,P1,7,8,7,0.022727953270077705,1,338
chain,86_t0,mt_bench:86,mt_bench,42,90,2,P2,5,8,4,1.6093124941107817e-05,1,345
chain,86_t0,mt_bench:86,mt_bench,42,91,1,P1,2,8,2,0.11394615471363068,1,350
chain,86_t0,mt_bench:86,mt_bench,42,92,2,P2,6,8,6,0.0059745293110609055,1,352
chain,86_t0,mt_bench:86,mt_bench,42,93,0,Miss (fresh JIT),2,8,1,2.0481724739074707,4,358
chain,86_t0,mt_bench:86,mt_bench,42,94,1,P1,9,8,2,0.33726966381073,1,360
chain,86_t0,mt_bench:86,mt_bench,42,95,0,Miss (fresh JIT),2,8,3,0.03719412907958031,1,369
chain,86_t0,mt_bench:86,mt_bench,42,96,1,P1,1,8,1,3.6858906745910645,10,371
chain,86_t0,mt_bench:86,mt_bench,42,97,0,Miss (fresh JIT),9,8,9,0.0009492897079326212,1,372
chain,86_t0,mt_bench:86,mt_bench,42,98,1,P1,2,8,2,0.008899547159671783,1,381
chain,86_t0,mt_bench:86,mt_bench,42,99,1,P1,7,8,6,0.5145254731178284,1,383
chain,86_t0,mt_bench:86,mt_bench,42,100,1,P1,1,8,1,1.3483384847640991,2,390
chain,86_t0,mt_bench:86,mt_bench,42,101,1,P1,1,8,1,3.0159788131713867,5,391
chain,86_t0,mt_bench:86,mt_bench,42,102,0,Miss (fresh JIT),8,8,8,2.1815061700181104e-05,1,392
chain,86_t0,mt_bench:86,mt_bench,42,103,0,Miss (fresh JIT),2,8,2,0.00497377710416913,1,400
chain,86_t0,mt_bench:86,mt_bench,42,104,0,Miss (fresh JIT),3,8,3,0.005556258372962475,1,402
chain,86_t0,mt_bench:86,mt_bench,42,105,1,P1,3,8,3,0.008474697358906269,1,405
chain,86_t0,mt_bench:86,mt_bench,42,106,1,P1,9,8,9,0.37951749563217163,1,408
chain,86_t0,mt_bench:86,mt_bench,42,107,1,P1,6,8,1,2.1442532539367676,2,417
chain,86_t0,mt_bench:86,mt_bench,42,108,1,P1,4,8,4,0.3567425608634949,1,423
chain,86_t0,mt_bench:86,mt_bench,42,109,0,Miss (fresh JIT),3,8,3,0.8588148355484009,1,427
chain,86_t0,mt_bench:86,mt_bench,42,110,1,P1,5,8,6,0.12676727771759033,1,430
chain,86_t0,mt_bench:86,mt_bench,42,111,1,P1,4,8,1,1.7720973491668701,2,435
chain,86_t0,mt_bench:86,mt_bench,42,112,1,P1,4,8,1,1.3213051557540894,2,439
chain,86_t0,mt_bench:86,mt_bench,42,113,1,P1,2,8,2,0.20417296886444092,1,443
chain,86_t0,mt_bench:86,mt_bench,42,114,1,P1,1,8,1,1.2672526836395264,2,445
chain,86_t0,mt_bench:86,mt_bench,42,115,1,P1,6,8,6,0.4969446361064911,1,446
chain,86_t0,mt_bench:86,mt_bench,42,116,1,P1,1,8,1,1.756776213645935,2,452
chain,86_t0,mt_bench:86,mt_bench,42,117,1,P1,1,8,1,3.7627437114715576,8,453
chain,86_t0,mt_bench:86,mt_bench,42,118,2,P2,1,8,7,0.8019863963127136,1,454
chain,86_t0,mt_bench:86,mt_bench,42,119,1,P1,8,8,6,0.6074287295341492,1,455
chain,86_t0,mt_bench:86,mt_bench,42,120,1,P1,3,8,3,0.6323537826538086,1,463
chain,86_t0,mt_bench:86,mt_bench,42,121,1,P1,2,8,2,0.07066749036312103,1,466
chain,86_t0,mt_bench:86,mt_bench,42,122,2,P2,3,8,1,1.7819139957427979,3,468
chain,86_t0,mt_bench:86,mt_bench,42,123,1,P1,5,8,5,0.051998283714056015,1,471
chain,86_t0,mt_bench:86,mt_bench,42,124,2,P2,1,8,1,4.875960826873779,23,476
chain,86_t0,mt_bench:86,mt_bench,42,125,0,Miss (fresh JIT),9,8,4,9.786603914108127e-05,1,477
chain,86_t0,mt_bench:86,mt_bench,42,126,1,P1,9,8,4,1.0917152166366577,1,486
chain,86_t0,mt_bench:86,mt_bench,42,127,1,P1,3,8,3,0.17661818861961365,1,495
chain,86_t0,mt_bench:86,mt_bench,42,128,1,P1,4,8,8,0.05901959165930748,1,498
chain,86_t0,mt_bench:86,mt_bench,42,129,1,P1,4,8,4,0.11277836561203003,1,502
chain,86_t0,mt_bench:86,mt_bench,42,130,1,P1,1,8,1,3.558732509613037,8,506
chain,86_t1,mt_bench:86,mt_bench,42,0,0,Miss (fresh JIT),1,8,1,4.700214862823486,11,1
chain,86_t1,mt_bench:86,mt_bench,42,1,2,P2,6,8,1,5.477219581604004,33,2
chain,86_t1,mt_bench:86,mt_bench,42,2,0,Miss (fresh JIT),6,8,1,1.317634105682373,2,8
chain,86_t1,mt_bench:86,mt_bench,42,3,1,P1,2,8,2,0.8806909918785095,1,14
chain,86_t1,mt_bench:86,mt_bench,42,4,2,P2,8,8,3,0.10455547273159027,1,16
chain,86_t1,mt_bench:86,mt_bench,42,5,2,P2,4,8,2,0.8292620182037354,1,24
chain,86_t1,mt_bench:86,mt_bench,42,6,2,P2,2,8,2,1.1855055093765259,1,28
chain,86_t1,mt_bench:86,mt_bench,42,7,2,P2,4,8,3,0.7237331867218018,1,30
chain,86_t1,mt_bench:86,mt_bench,42,8,2,P2,2,8,2,0.00040820849244482815,1,34
chain,86_t1,mt_bench:86,mt_bench,42,9,0,Miss (fresh JIT),1,8,1,4.988375663757324,7,36
chain,86_t1,mt_bench:86,mt_bench,42,10,2,P2,9,8,3,0.9336962699890137,1,37
chain,86_t1,mt_bench:86,mt_bench,42,11,1,P1,2,8,2,0.9051169157028198,1,46
chain,86_t1,mt_bench:86,mt_bench,42,12,1,P1,5,8,3,0.6110068559646606,1,48
chain,86_t1,mt_bench:86,mt_bench,42,13,1,P1,9,8,9,0.23665224015712738,1,53
chain,86_t1,mt_bench:86,mt_bench,42,14,1,P1,6,8,3,0.10350360721349716,1,62
chain,86_t1,mt_bench:86,mt_bench,42,15,1,P1,5,8,5,0.014329626224935055,1,68
chain,86_t1,mt_bench:86,mt_bench,42,16,1,P1,9,8,9,0.02593694068491459,1,73
chain,86_t1,mt_bench:86,mt_bench,42,17,1,P1,9,8,9,0.043931398540735245,1,82
